번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호,대출한 횟수
AJ1102695,경영학전공,20140418,2009,(K-IFRS) 중급 재무회계,2012,송인만,신영사,657.48 송68중4,20
AJ1104502,경영학전공,20131129,2010,(K-IFRS) 중급 재무회계,2012,송인만,신영사,657.48 송68중4,30
AJ1104502,경영학전공,20130923,2010,(K-IFRS) 중급 재무회계,2012,송인만,신영사,657.48 송68중4,30
AJ1103807,경영학전공,20130408,2009,(K-IFRS) 중급 재무회계,2012,송인만,신영사,657.48 송68중4,40
AJ1103807,경영학전공,20130329,2009,(K-IFRS) 중급 재무회계,2012,송인만,신영사,657.48 송68중4,40
AJ1103807,경영학전공,20130311,2009,(K-IFRS) 중급 재무회계,2012,송인만,신영사,657.48 송68중4,40
AJ1106658,응용화학생명공학전공,20140530,2011,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,8
AJ1109060,물리학전공,20140313,2013,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,17
AJ1106658,응용화학생명공학전공,20140328,2011,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,8
AJ1107747,응용화학생명공학전공,20140618,2012,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,39
AJ1108523,정보컴퓨터공학전공,20140624,2013,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,28
AJ1104149,응용화학생명공학전공,20140904,2010,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,17
AJ1108142,응용화학생명공학전공,20140923,2013,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,38
AJ1107485,응용화학생명공학전공,20131109,2012,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,23
AJ1107485,응용화학생명공학전공,20131107,2012,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,23
AJ1103895,소프트웨어융합전공,20130903,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,40
AJ1103895,소프트웨어융합전공,20130911,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,40
AJ1107475,응용화학생명공학전공,20130422,2012,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,12
AJ1107244,응용화학생명공학전공,20130411,2012,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,38
AJ1103714,응용화학생명공학전공,20121023,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,36
AJ1103714,응용화학생명공학전공,20121120,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,36
AJ1103714,응용화학생명공학전공,20121206,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,36
AJ1103714,응용화학생명공학전공,20120928,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,36
AJ1103714,응용화학생명공학전공,20121204,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,36
AJ1103714,응용화학생명공학전공,20121106,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,36
AJ1103714,응용화학생명공학전공,20120920,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,36
AJ1103714,응용화학생명공학전공,20121011,2009,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,36
AJ1100703,응용화학생명공학전공,20120829,2007,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,21
AJ1102150,응용화학생명공학전공,20120321,2008,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,27
AJ1100380,응용화학생명공학전공,20110830,2006,(브라운의) 유기화학,2010,Brown William Henry,사이플러스,547 B881o5K화,25
AJ1105839,화학전공,20141013,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,26
AJ1105686,화학전공,20140402,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,32
AJ1109010,기계공학과,20140901,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,34
AJ1108225,응용화학생명공학전공,20141025,2013,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,18
AJ1105386,화학전공,20150214,2010,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,14
AJ1105835,화학전공,20141008,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,33
AJ1108210,응용화학생명공학전공,20150106,2013,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,18
AJ1105647,물리학전공,20140318,2010,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,7
AJ1106966,화학전공,20140304,2012,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,7
AJ1100670,화학공학전공,20140214,2007,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,17
AJ1105386,화학전공,20150202,2010,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,14
AJ1109098,응용화학생명공학전공,20140901,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,3
AJ1109098,응용화학생명공학전공,20141027,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,3
AJ1108225,응용화학생명공학전공,20141027,2013,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,18
AJ1105386,화학전공,20150120,2010,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,14
AJ1104967,화학전공,20131031,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,32
AJ1101748,신소재공학전공,20130729,2008,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,31
AJ1104141,응용화학생명공학전공,20130909,2010,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,29
AJ1106337,생명공학전공,20130522,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,19
AJ1103602,화학공학전공,20130619,2009,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,10
AJ1107188,생명공학전공,20130125,2012,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,3
AJ1107188,생명공학전공,20130208,2012,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,3
AJ1107255,화학전공,20130321,2012,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,32
AJ1106367,소프트웨어융합전공,20130304,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,12
AJ1105839,화학전공,20120529,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,26
AJ1105839,화학전공,20120612,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,26
AJ1105610,응용화학생명공학전공,20120615,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,28
AJ1105672,화학전공,20120425,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,13
AJ1105835,화학전공,20120326,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,33
AJ1105672,화학전공,20120309,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,13
AJ1105672,화학전공,20120307,2011,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,13
AJ1101139,생명과학전공,20110420,2007,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,17
AJ1104387,기계공학과,20110316,2010,(스미스의) 유기화학,2010,Smith Janice Gorzynski,사이플러스,547 S653o3K유,18
AJ1109062,물리학전공,20140304,2013,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,2
AJ1110795,화학공학전공,20140407,2014,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,9
AJ1106875,기계공학과,20140407,2012,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,10
AJ1106875,기계공학과,20140324,2012,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,10
AJ1106875,기계공학과,20140424,2012,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,10
AJ1109791,스마트콘텐츠전공,20141231,2012,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,8
AJ1108871,건축학과,20140318,2013,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,10
AJ1110678,화학전공,20140314,2014,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,10
AJ1103629,미디어학과,20140305,2009,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,21
AJ1110795,화학공학전공,20140519,2014,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,9
AJ1108710,건축학과,20140915,2013,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,37
AJ1110172,생명공학전공,20140911,2014,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,37
AJ1108710,건축학과,20141002,2013,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,37
AJ1104096,기계공학과,20130429,2010,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,14
AJ1105762,생명공학전공,20130311,2009,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,10
AJ1109125,화학공학전공,20130306,2013,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,39
AJ1106782,응용화학생명공학전공,20120702,2012,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,9
AJ1106907,기계공학과,20120509,2012,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,21
AJ1107510,수학전공,20120327,2012,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,15
AJ1107650,물리학전공,20120316,2010,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,7
AJ1101919,생명공학전공,20110908,2008,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,21
AJ1106533,미디어학과,20110324,2011,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,13
AJ1106608,기계공학과,20110316,2011,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,10
AJ1105219,기계공학과,20110314,2011,일반물리학 실험,2006,장경애,상학당,530.0724 일42장2,15
AJ1110669,수학전공,20140917,2014,일반물리학 실험,1994,김태만,형설출판사,530.072 일42김,36
AJ1107728,화학전공,20120920,2012,일반물리학 실험,1994,김태만,형설출판사,530.072 일42김,26
AJ1107728,화학전공,20120912,2012,일반물리학 실험,1994,김태만,형설출판사,530.072 일42김,26
AJ1107730,화학공학전공,20120312,2012,일반물리학 실험,1994,김태만,형설출판사,530.072 일42김,31
AJ1101919,생명공학전공,20110908,2008,일반물리학 실험,1994,김태만,형설출판사,530.072 일42김,21
AJ1106608,기계공학과,20110316,2011,일반물리학 실험,1994,김태만,형설출판사,530.072 일42김,10
AJ1106593,화학공학전공,20140523,2011,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,19
AJ1106461,화학공학전공,20140306,2011,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,32
AJ1106517,화학공학전공,20140522,2011,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,35
AJ1104152,응용화학생명공학전공,20140404,2010,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,39
AJ1106700,화학공학전공,20140325,2011,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,40
AJ1104678,화학공학전공,20140425,2010,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,36
AJ1106700,화학공학전공,20140403,2011,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,40
AJ1106465,화학공학전공,20140415,2011,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,11
AJ1103813,화학공학전공,20130511,2010,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,35
AJ1106841,화학공학전공,20130401,2012,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,28
AJ1107199,화학공학전공,20130329,2012,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,7
AJ1101441,화학공학전공,20130408,2008,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,26
AJ1100678,응용화학전공,20130414,2008,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,32
AJ1101894,화학공학전공,20130308,2008,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,13
AJ1101192,화학공학전공,20130308,2007,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,7
AJ1106842,화학공학전공,20130325,2012,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,18
AJ1111071,화학공학전공,20120605,2004,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,32
AJ1103551,화학공학전공,20120413,2009,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,23
AJ1106477,화학공학전공,20120312,2011,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,18
AJ1103576,화학공학전공,20120309,2009,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,10
AJ1104336,화학공학전공,20110403,2010,흡착제,2006,Yang Ralph T,지구문화사,660.284235 Y22aK조,37
AJ1105471,전자공학전공,20140525,2011,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,6
AJ1104406,전자공학전공,20140407,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,30
AJ1106268,전자공학전공,20141120,2011,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,16
AJ1106019,전자공학전공,20141121,2011,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,25
AJ1105628,전자공학전공,20131119,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,15
AJ1103907,전자공학전공,20131129,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,7
AJ1104773,전자공학전공,20131120,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,12
AJ1104440,전자공학전공,20130515,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,19
AJ1107359,전자공학전공,20130510,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,26
AJ1107359,전자공학전공,20130417,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,26
AJ1107359,전자공학전공,20130403,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,26
AJ1101789,전자공학전공,20121108,2008,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,5
AJ1102332,전자공학전공,20120525,2008,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,15
AJ1101498,전자공학전공,20111206,2008,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v,12
AJ1107674,전자공학전공,20140601,2012,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2,37
AJ1104403,전자공학전공,20131202,2010,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2,37
AJ1102201,전자공학전공,20131126,2008,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2,18
AJ1104774,전자공학전공,20131204,2010,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2,12
AJ1104923,전자공학전공,20131210,2010,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2,10
AJ1104403,전자공학전공,20131119,2010,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2,37
