,번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
7853,AJ1104874,전자공학전공,20140428,2010,(熱血講義) C 프로그래밍,2007,윤성우,프리렉,005.133 윤54c프
7858,AJ1103677,전자공학전공,20130320,2009,(熱血講義) C 프로그래밍,2007,윤성우,프리렉,005.133 윤54c프
7859,AJ1101825,전자공학전공,20120717,2008,(熱血講義) C 프로그래밍,2007,윤성우,프리렉,005.133 윤54c프
7862,AJ1101387,전자공학전공,20120206,2007,(熱血講義) C 프로그래밍,2007,윤성우,프리렉,005.133 윤54c프
7863,AJ1101043,정보컴퓨터공학전공,20120404,2007,(熱血講義) C 프로그래밍,2007,윤성우,프리렉,005.133 윤54c프
7864,AJ1102439,정보컴퓨터공학전공,20140507,2009,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7865,AJ1102282,정보컴퓨터공학전공,20140705,2008,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7867,AJ1102583,정보컴퓨터공학전공,20141013,2009,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7869,AJ1104493,정보컴퓨터공학전공,20131119,2010,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7871,AJ1105739,전자공학전공,20130326,2011,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7872,AJ1107595,정보컴퓨터공학전공,20130320,2010,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7873,AJ1105244,미디어학과,20120714,2011,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7874,AJ1101043,정보컴퓨터공학전공,20120508,2007,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7876,AJ1101387,전자공학전공,20120206,2007,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7877,AJ1100102,전자공학전공,20110916,2004,(熱血講義) C++ 프로그래밍,2004,윤성우,프리렉,005.133 윤54c
7878,AJ1108740,미디어학과,20141222,2013,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7879,AJ1100340,정보컴퓨터공학전공,20140929,2006,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7880,AJ1103085,미디어학과,20140318,2009,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7881,AJ1106236,미디어학과,20141120,2011,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7882,AJ1105677,미디어학과,20141205,2011,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7883,AJ1107007,미디어학과,20131220,2012,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7884,AJ1107270,정보컴퓨터공학전공,20130531,2012,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7885,AJ1100801,미디어학과,20130715,2007,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7886,AJ1106746,정보컴퓨터공학전공,20130415,2011,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7887,AJ1101955,미디어학과,20130314,2008,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7888,AJ1102647,미디어학과,20120612,2009,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7889,AJ1105448,미디어학과,20111011,2010,자바 자료구조론,2006,송주석,사이텍미디어,005.133 송76자
7891,AJ1102282,정보컴퓨터공학전공,20140705,2008,(뇌를 자극하는) C# 4.0 프로그래밍,2011,박상현,한빛미디어,005.133 박52c한
7892,AJ1103137,전자공학전공,20140612,2009,(뇌를 자극하는) C# 4.0 프로그래밍,2011,박상현,한빛미디어,005.133 박52c한
7893,AJ1105475,전자공학전공,20140515,2011,(뇌를 자극하는) C# 4.0 프로그래밍,2011,박상현,한빛미디어,005.133 박52c한
7895,AJ1102740,정보컴퓨터공학전공,20150106,2009,(뇌를 자극하는) C# 4.0 프로그래밍,2011,박상현,한빛미디어,005.133 박52c한
7896,AJ1106258,정보컴퓨터공학전공,20130510,2009,(뇌를 자극하는) C# 4.0 프로그래밍,2011,박상현,한빛미디어,005.133 박52c한
7897,AJ1105151,전자공학전공,20140722,2010,Java의 정석,2009,남궁성,도우,005.133 남16j2
7898,AJ1102583,정보컴퓨터공학전공,20140312,2009,Java의 정석,2009,남궁성,도우,005.133 남16j2
7899,AJ1102784,정보컴퓨터공학전공,20140512,2009,Java의 정석,2009,남궁성,도우,005.133 남16j2
7900,AJ1105473,전자공학전공,20140701,2011,Java의 정석,2009,남궁성,도우,005.133 남16j2
7901,AJ1102830,전자공학전공,20140206,2009,Java의 정석,2009,남궁성,도우,005.133 남16j2
7903,AJ1102461,전자공학전공,20140117,2009,Java의 정석,2009,남궁성,도우,005.133 남16j2
7904,AJ1101289,전자공학전공,20131023,2007,Java의 정석,2009,남궁성,도우,005.133 남16j2
7905,AJ1102576,정보컴퓨터공학전공,20130716,2009,Java의 정석,2009,남궁성,도우,005.133 남16j2
7906,AJ1103307,정보컴퓨터공학전공,20130227,2009,Java의 정석,2009,남궁성,도우,005.133 남16j2
7908,AJ1107418,정보컴퓨터공학전공,20121016,2010,Java의 정석,2009,남궁성,도우,005.133 남16j2
7909,AJ1105244,미디어학과,20120629,2011,Java의 정석,2009,남궁성,도우,005.133 남16j2
7910,AJ1101387,전자공학전공,20120117,2007,Java의 정석,2009,남궁성,도우,005.133 남16j2
7911,AJ1106147,전자공학전공,20110705,2009,Java의 정석,2009,남궁성,도우,005.133 남16j2
7912,AJ1104909,정보컴퓨터공학전공,20141027,2011,Java의 정석,2008,남궁성,도우,005.133 남16j
7913,AJ1100733,정보컴퓨터공학전공,20140616,2007,Java의 정석,2008,남궁성,도우,005.133 남16j
7914,AJ1102424,전자공학전공,20141002,2008,Java의 정석,2008,남궁성,도우,005.133 남16j
7915,AJ1101211,정보컴퓨터공학전공,20141107,2007,Java의 정석,2008,남궁성,도우,005.133 남16j
7916,AJ1108740,미디어학과,20140915,2013,Java의 정석,2008,남궁성,도우,005.133 남16j
7918,AJ1105371,정보컴퓨터공학전공,20140312,2010,Java의 정석,2008,남궁성,도우,005.133 남16j
7919,AJ1105215,정보컴퓨터공학전공,20130818,2010,Java의 정석,2008,남궁성,도우,005.133 남16j
7920,AJ1108457,정보컴퓨터공학전공,20130711,2013,Java의 정석,2008,남궁성,도우,005.133 남16j
7921,AJ1106258,정보컴퓨터공학전공,20130802,2009,Java의 정석,2008,남궁성,도우,005.133 남16j
7922,AJ1101300,전자공학전공,20121207,2007,Java의 정석,2008,남궁성,도우,005.133 남16j
7923,AJ1103298,정보컴퓨터공학전공,20120803,2007,Java의 정석,2008,남궁성,도우,005.133 남16j
7924,AJ1102783,전자공학전공,20120430,2009,Java의 정석,2008,남궁성,도우,005.133 남16j
7926,AJ1100207,전자공학전공,20110909,2005,Java의 정석,2008,남궁성,도우,005.133 남16j
7927,AJ1103361,정보컴퓨터공학전공,20110328,2009,Java의 정석,2008,남궁성,도우,005.133 남16j
7928,AJ1105677,미디어학과,20140918,2011,JAVA프로그래밍,2007,김은옥,삼양미디어,005.133 김67j
7929,AJ1104892,미디어학과,20141110,2011,JAVA프로그래밍,2007,김은옥,삼양미디어,005.133 김67j
7930,AJ1105205,정보컴퓨터공학전공,20140523,2010,JAVA프로그래밍,2007,김은옥,삼양미디어,005.133 김67j
7931,AJ1102723,전자공학전공,20131028,2009,JAVA프로그래밍,2007,김은옥,삼양미디어,005.133 김67j
7932,AJ1103865,미디어학과,20130419,2009,JAVA프로그래밍,2007,김은옥,삼양미디어,005.133 김67j
7935,AJ1104909,정보컴퓨터공학전공,20140317,2011,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7936,AJ1103874,정보컴퓨터공학전공,20131122,2008,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7937,AJ1107270,정보컴퓨터공학전공,20130530,2012,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7938,AJ1103890,미디어학과,20130118,2009,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7940,AJ1100398,전자공학전공,20110808,2006,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7941,AJ1101535,전자공학전공,20110902,2008,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7942,AJ1103876,미디어학과,20110627,2009,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7943,AJ1100114,전자공학전공,20111010,2005,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7944,AJ1100776,전자공학전공,20110922,2007,(열혈강의) Java programming,2006,김승현,프리렉,005.133 김57j
7945,AJ1104398,전자공학전공,20140626,2010,(열혈강의(熱血講義))객체 중심 Java,2010,강요천,프리렉,005.133 강65객
7946,AJ1104892,미디어학과,20141017,2011,(열혈강의(熱血講義))객체 중심 Java,2010,강요천,프리렉,005.133 강65객
7947,AJ1102797,정보컴퓨터공학전공,20130109,2009,(열혈강의(熱血講義))객체 중심 Java,2010,강요천,프리렉,005.133 강65객
7948,AJ1102583,정보컴퓨터공학전공,20140328,2009,(Head first) Java,2006,"Sierra, Kathy",한빛미디어,005.133 S572jK서개
7949,AJ1102734,정보컴퓨터공학전공,20140304,2009,(Head first) Java,2006,"Sierra, Kathy",한빛미디어,005.133 S572jK서개
7950,AJ1110435,소프트웨어융합전공,20150205,2014,(Head first) Java,2006,"Sierra, Kathy",한빛미디어,005.133 S572jK서개
7951,AJ1107528,정보컴퓨터공학전공,20131217,2012,(Head first) Java,2006,"Sierra, Kathy",한빛미디어,005.133 S572jK서개
7952,AJ1103839,미디어학과,20130902,2009,(Head first) Java,2006,"Sierra, Kathy",한빛미디어,005.133 S572jK서개
7953,AJ1100733,정보컴퓨터공학전공,20131031,2007,(Head first) Java,2006,"Sierra, Kathy",한빛미디어,005.133 S572jK서개
7954,AJ1102783,전자공학전공,20120430,2009,(Head first) Java,2006,"Sierra, Kathy",한빛미디어,005.133 S572jK서개
7955,AJ1101164,전자공학전공,20110818,2007,(Head first) Java,2006,"Sierra, Kathy",한빛미디어,005.133 S572jK서개
7956,AJ1109794,미디어학과,20140911,2012,Data structures and algorithms in Java,2010,"Goodrich, Michael T",J. Wiley & Sons,005.133 G655d5
7957,AJ1108813,미디어학과,20140614,2013,Data structures and algorithms in Java,2010,"Goodrich, Michael T",J. Wiley & Sons,005.133 G655d5
7958,AJ1105623,미디어학과,20140304,2010,Data structures and algorithms in Java,2010,"Goodrich, Michael T",J. Wiley & Sons,005.133 G655d5
7961,AJ1103961,미디어학과,20121022,2010,Data structures and algorithms in Java,2010,"Goodrich, Michael T",J. Wiley & Sons,005.133 G655d5
7962,AJ1106422,정보컴퓨터공학전공,20130603,2011,Data structures and algorithms in Java,1998,"Goodrich, Michael T",John Wiley & Sons,005.133 G655d
7963,AJ1101955,미디어학과,20121226,2008,Data structures and algorithms in Java,1998,"Goodrich, Michael T",John Wiley & Sons,005.133 G655d
7965,AJ1110437,소프트웨어융합전공,20141007,2014,구조적 프로그래밍을 위한 C언어,2010,"Forouzan, Behrouz A",센게이지러닝코리아,005.133 F727s3K고
7966,AJ1107849,정보컴퓨터공학전공,20141209,2012,구조적 프로그래밍을 위한 C언어,2010,"Forouzan, Behrouz A",센게이지러닝코리아,005.133 F727s3K고
7968,AJ1110247,소프트웨어융합전공,20140919,2014,구조적 프로그래밍을 위한 C언어,2010,"Forouzan, Behrouz A",센게이지러닝코리아,005.133 F727s3K고
7969,AJ1100340,정보컴퓨터공학전공,20140307,2006,구조적 프로그래밍을 위한 C언어,2010,"Forouzan, Behrouz A",센게이지러닝코리아,005.133 F727s3K고
7970,AJ1108322,정보컴퓨터공학전공,20131213,2013,구조적 프로그래밍을 위한 C언어,2010,"Forouzan, Behrouz A",센게이지러닝코리아,005.133 F727s3K고
7972,AJ1107846,정보컴퓨터공학전공,20121024,2012,구조적 프로그래밍을 위한 C언어,2010,"Forouzan, Behrouz A",센게이지러닝코리아,005.133 F727s3K고
7973,AJ1107974,소프트웨어융합전공,20141104,2012,Computer science,2007,"Forouzan, Behrouz A",Thomson Brooks/Cole,005.133 F727c3
7974,AJ1110247,소프트웨어융합전공,20140904,2014,Computer science,2007,"Forouzan, Behrouz A",Thomson Brooks/Cole,005.133 F727c3
7975,AJ1110740,정보컴퓨터공학전공,20141205,2014,Computer science,2007,"Forouzan, Behrouz A",Thomson Brooks/Cole,005.133 F727c3
7976,AJ1108811,미디어학과,20131029,2013,Computer science,2007,"Forouzan, Behrouz A",Thomson Brooks/Cole,005.133 F727c3
7977,AJ1101700,미디어학과,20131112,2008,Computer science,2007,"Forouzan, Behrouz A",Thomson Brooks/Cole,005.133 F727c3
7978,AJ1103587,미디어학과,20130419,2009,Computer science,2007,"Forouzan, Behrouz A",Thomson Brooks/Cole,005.133 F727c3
7981,AJ1108520,정보컴퓨터공학전공,20141125,2013,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7982,AJ1107849,정보컴퓨터공학전공,20141013,2012,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7983,AJ1106744,정보컴퓨터공학전공,20141004,2011,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7984,AJ1102583,정보컴퓨터공학전공,20131118,2009,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7985,AJ1107841,정보컴퓨터공학전공,20121203,2012,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7986,AJ1107846,정보컴퓨터공학전공,20120918,2012,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7987,AJ1102799,정보컴퓨터공학전공,20120616,2009,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7988,AJ1102419,전자공학전공,20120516,2008,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7989,AJ1101866,미디어학과,20110930,2008,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7990,AJ1104648,미디어학과,20110614,2010,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7992,AJ1101056,정보컴퓨터공학전공,20110404,2009,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7993,AJ1104360,미디어학과,20110518,2010,구조적 프로그래밍 기법을 위한 C,2005,"Forouzan, Behrouz A",인터비젼,005.133 F727c2K김
7994,AJ1110341,소프트웨어융합전공,20141111,2014,Computer science,2001,"Forouzan, Behrouz A",Brooks/Cole,005.133 F727c2
7995,AJ1108517,소프트웨어보안전공,20130924,2013,Computer science,2001,"Forouzan, Behrouz A",Brooks/Cole,005.133 F727c2
7996,AJ1100992,정보컴퓨터공학전공,20120315,2007,Computer science,2001,"Forouzan, Behrouz A",Brooks/Cole,005.133 F727c2
7998,AJ1104360,미디어학과,20110518,2010,Computer science,2001,"Forouzan, Behrouz A",Brooks/Cole,005.133 F727c2
8000,AJ1110854,정보컴퓨터공학전공,20140407,2014,Java,2010,"Deitel, Paul J",Pearson Prentice Hall,005.133 D325j8
8001,AJ1102784,정보컴퓨터공학전공,20140317,2009,Java,2010,"Deitel, Paul J",Pearson Prentice Hall,005.133 D325j8
8002,AJ1102721,정보컴퓨터공학전공,20140304,2009,Java,2010,"Deitel, Paul J",Pearson Prentice Hall,005.133 D325j8
8003,AJ1106336,미디어학과,20130507,2011,Java,2002,"Deitel, Harvey M",Prentice Hall,005.133 D325j4
8008,AJ1101043,정보컴퓨터공학전공,20120407,2007,C＋＋ how to program,2009,"Deitel, Harvey M",케이앤피북스,005.133 D325c6K이
8009,AJ1100733,정보컴퓨터공학전공,20120322,2007,C＋＋ how to program,2009,"Deitel, Harvey M",케이앤피북스,005.133 D325c6K이
8012,AJ1108740,미디어학과,20140111,2013,(열혈강의) C 언어 본색,2011,박정민,프리렉,005.13 박74c
8013,AJ1106209,전자공학전공,20120308,2009,(열혈강의) C 언어 본색,2011,박정민,프리렉,005.13 박74c
8014,AJ1106742,정보컴퓨터공학전공,20141107,2011,(프로그래밍 대회에서 배우는) 알고리즘 문제 해결 전략,2012,구종만,인사이트,005.1 구75알
8017,AJ1106486,미디어학과,20141120,2011,(프로그래밍 대회에서 배우는) 알고리즘 문제 해결 전략,2012,구종만,인사이트,005.1 구75알
8018,AJ1107595,정보컴퓨터공학전공,20140812,2010,(프로그래밍 대회에서 배우는) 알고리즘 문제 해결 전략,2012,구종만,인사이트,005.1 구75알
8019,AJ1103162,미디어학과,20141230,2009,(프로그래밍 대회에서 배우는) 알고리즘 문제 해결 전략,2012,구종만,인사이트,005.1 구75알
